"li_job_id","company","title","matched_role","location","is_remote","date_posted","ago_time","salary","job_url","contact_emails","contact_phones","skills","description"
"4300678070","eBay","Software Engineer – Engineering Systems","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-%E2%80%93-engineering-systems-at-ebay-4300678070","","","",""
"4302709688","AI REVO LABS","Java Developer","java developer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-developer-at-ai-revo-labs-4302709688","","","",""
"4302883057","AlgoSec","Software Developer (Devices), India","software developer","New Delhi, Delhi, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-developer-devices-india-at-algosec-4302883057","","","",""
"4303031156","Microsoft","Software Engineering Intern","software engineer","Nagaland, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303031156","","","",""
"4302181447","Capco","Python Developer","python developer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/python-developer-at-capco-4302181447","","","",""
"4302400271","Epsilon","Software Engineer","software engineer","Bangalore Urban, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-at-epsilon-4302400271","","","",""
"4303040048","Microsoft","Software Engineering Intern","software engineer","Bihar, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303040048","","","",""
"4303041047","Microsoft","Software Engineering Intern","software engineer","Rajasthan, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303041047","","","",""
"4303016283","Soul AI","Software Developer","software developer","India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-developer-at-soul-ai-4303016283","","","",""
"4303030136","Microsoft","Software Engineering Intern","software engineer","Himachal Pradesh, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303030136","","","",""
"4302521274","Blue Yonder","Software Engineer II (Java, Microservices & Cloud)","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-ii-java-microservices-cloud-at-blue-yonder-4302521274","","","",""
"4303024981","Microsoft","Software Engineering Intern","software engineer","Tripura, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineering-intern-at-microsoft-4303024981","","","",""
"4302529774","H&M","Software Engineer- Backend (Node.js, Azure) - Portfolio Brands","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-backend-node-js-azure-portfolio-brands-at-h-m-4302529774","","","",""
"4302169824","METRO Global Solution Center IN","Full Stack Engineer","full stack engineer","Pune, Maharashtra, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/full-stack-engineer-at-metro-global-solution-center-in-4302169824","","","",""
"4302199440","Albatronix","Backend Engineer","backend engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/backend-engineer-at-albatronix-4302199440","","","",""
"4302458572","Philips","Software Engineer (Mobile)","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-mobile-at-philips-4302458572","","","",""
"4302875043","Aspire SoftServ","Aspire SoftServ - Software Developer - Java Technologies","software developer","Kolkata, West Bengal, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/aspire-softserv-software-developer-java-technologies-at-aspire-softserv-4302875043","","","",""
"4302488530","People Prime Worldwide","Full Stack Engineer","junior developer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/full-stack-engineer-at-people-prime-worldwide-4302488530","","","javascript; react; node; microservices","Key Responsibilities:Develop and maintain full stack applications using React.js on the frontend and Node.js on the backend.Collaborate with UI/UX designers, product managers, and backend teams to implement intuitive and user-friendly features.Design and implement RESTful APIs and microservices architecture.Optimize applications for maximum speed and scalability.Write clean, maintainable, and efficient code following best practices.Lead and mentor junior developers, conduct code reviews, and enforce coding standards.Work in an Agile/Scrum development environment.Ensure application security and data protection.Stay updated with the latest trends and advancements in JavaScript, Node.js, and React ecosystems."
"4303034087","Innova ESI","Software Engineer","software engineer","India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-at-innova-esi-4303034087","","","",""
"4302804090","Xirosys","Software Engineer","software engineer","India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-at-xirosys-4302804090","","","",""
"4298713921","Baker Hughes","AI & Software Engineer","software engineer","Bengaluru, Karnataka, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/ai-software-engineer-at-baker-hughes-4298713921","","","",""
"4302731038","True Tech Professionals","Java Software Engineer","software engineer","Bengaluru, Karnataka, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/java-software-engineer-at-true-tech-professionals-4302731038","","","",""
"4303021799","Flexiple","Software Engineer in Test","software engineer","India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-in-test-at-flexiple-4303021799","","","",""
"4302806494","American Express","Software Engineer III","software engineer","Chennai, Tamil Nadu, India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/software-engineer-iii-at-american-express-4302806494","","","",""
"4302434096","Cognizant","Java developer - React","java developer","Kochi, Kerala, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/java-developer-react-at-cognizant-4302434096","","","",""
"4302708774","MindBrain","Python Developer","python developer","India","No","2025-09-19","","Not specified","https://in.linkedin.com/jobs/view/python-developer-at-mindbrain-4302708774","","","",""
"4302528169","Amgen","Associate Software Engineer - Talent & Performance","software engineer","Hyderabad, Telangana, India","No","2025-09-18","","Not specified","https://in.linkedin.com/jobs/view/associate-software-engineer-talent-performance-at-amgen-4302528169","","","",""
